Date Time UTC;T - Actual [°C];T - Average [°C];RH - Actual [%];RH - Average [%];CO2 - Actual [ppm];CO2 - Average [ppm];PAR - Actual [µmol/m²/s];PAR - Average [µmol/m²/s]
7/21/2019 15:01:12;21.5262515262515;21.5311355311355;46.3247863247863;46.3418803418803;420.02442002442;415.018315018315;181.54;31.5388
7/21/2019 15:02:12;21.5384615384615;21.5323565323565;46.2515262515263;46.3052503052503;420.02442002442;417.948717948718;181.882;181.9162
7/21/2019 15:03:12;21.5750915750916;21.5457875457875;46.1782661782662;46.2100122100122;421.245421245421;421.611721611722;184.276;182.6686
7/21/2019 15:04:12;21.5750915750916;21.5653235653236;46.0805860805861;46.1440781440781;423.687423687424;421.733821733822;188.38;185.4388
7/21/2019 15:05:18;21.5873015873016;21.5860805860806;46.0805860805861;46.0952380952381;432.234432234432;425.763125763126;182.224;182.0872
7/21/2019 15:06:18;21.5995115995116;21.5982905982906;46.0805860805861;46.0854700854701;421.245421245421;420.390720390721;182.224;181.9504
7/21/2019 15:07:18;21.6239316239316;21.6129426129426;46.031746031746;46.06105006105;422.466422466423;416.117216117216;182.566;182.2924
7/21/2019 15:08:18;21.6483516483517;21.6288156288156;46.031746031746;46.017094017094;422.466422466423;416.605616605617;182.566;185.473
7/21/2019 15:09:18;21.6605616605617;21.6568986568987;46.031746031746;46.019536019536;420.02442002442;421.001221001221;182.224;182.6344
7/21/2019 15:10:18;21.6727716727717;21.6715506715507;45.8363858363858;45.9340659340659;423.687423687424;424.786324786325;182.224;182.3608
7/21/2019 15:11:24;21.6849816849817;21.6886446886447;45.8119658119658;45.8241758241758;417.582417582418;423.199023199023;183.25;182.6002
7/21/2019 15:12:24;21.7216117216117;21.7118437118437;45.8119658119658;45.8070818070818;421.245421245421;420.39072039072;182.908;182.8054
7/21/2019 15:13:24;21.7338217338217;21.7277167277167;45.6654456654457;45.7142857142857;413.919413919414;421.245421245421;183.25;182.566
7/21/2019 15:14:24;21.7704517704518;21.7387057387057;45.6166056166056;45.6190476190476;406.593406593407;414.652014652015;182.908;182.566
7/21/2019 15:15:24;21.7704517704518;21.7557997557998;45.5189255189255;45.5750915750916;417.582417582418;418.803418803419;182.566;182.4634
7/21/2019 15:16:24;21.7826617826618;21.7777777777778;45.5189255189255;45.5164835164835;426.129426129426;422.832722832723;182.566;182.4976
7/21/2019 15:17:24;21.7948717948718;21.7887667887668;45.5189255189255;45.5189255189255;426.129426129426;425.641025641026;182.566;182.4292
7/21/2019 15:18:24;21.7948717948718;21.7973137973138;45.3968253968254;45.4090354090354;417.582417582418;420.757020757021;183.592;182.9764
7/21/2019 15:19:24;21.8315018315018;21.8168498168498;45.3235653235653;45.3846153846154;412.698412698413;415.140415140415;183.25;183.1816
7/21/2019 15:20:24;21.8315018315018;21.8327228327228;45.2747252747253;45.2869352869353;412.698412698413;408.180708180708;183.25;183.25
7/21/2019 15:21:24;21.8559218559219;21.8498168498168;45.1526251526252;45.2014652014652;404.151404151404;410.01221001221;183.25;182.9764
7/21/2019 15:22:24;21.8925518925519;21.8717948717949;45.1282051282051;45.0940170940171;413.919413919414;408.669108669109;183.25;183.079
7/21/2019 15:23:30;21.9047619047619;21.8974358974359;44.957264957265;44.974358974359;412.698412698413;410.25641025641;182.908;183.079
7/21/2019 15:24:30;21.9047619047619;21.9108669108669;44.8107448107448;44.8791208791209;412.698412698413;413.553113553114;183.592;183.2842
7/21/2019 15:25:30;21.9291819291819;21.9218559218559;44.7863247863248;44.7765567765568;427.350427350427;418.315018315018;183.25;183.1474
7/21/2019 15:26:30;21.9413919413919;21.9340659340659;44.6642246642247;44.6959706959707;412.698412698413;418.192918192918;183.25;183.25
7/21/2019 15:27:30;21.965811965812;21.954822954823;44.6642246642247;44.6666666666667;416.361416361416;413.675213675214;183.25;183.25
7/21/2019 15:28:30;21.978021978022;21.974358974359;44.5665445665446;44.6275946275946;409.035409035409;422.710622710623;183.25;183.2158
7/21/2019 15:29:30;21.990231990232;21.985347985348;44.4444444444444;44.5225885225885;404.151404151404;405.128205128205;183.592;183.3184
7/21/2019 15:30:30;22.002442002442;21.996336996337;44.4200244200244;44.4517704517704;391.941391941392;406.105006105006;183.25;183.5236
7/21/2019 15:31:30;22.026862026862;22.006105006105;44.3223443223443;44.4053724053724;388.278388278388;385.714285714286;183.25;183.4552
7/21/2019 15:32:30;22.039072039072;22.031746031746;44.3223443223443;44.3663003663004;416.361416361416;419.047619047619;183.25;183.5236
7/21/2019 15:33:30;22.039072039072;22.041514041514;44.2002442002442;44.2539682539682;450.549450549451;402.808302808303;183.592;183.5578
7/21/2019 15:34:30;21.990231990232;22.021978021978;44.2490842490842;44.2442002442002;456.654456654457;450.671550671551;183.934;183.5236
7/21/2019 15:35:30;21.990231990232;21.986568986569;44.2490842490842;44.2564102564102;456.654456654457;419.169719169719;183.592;183.6262
7/21/2019 15:36:36;21.978021978022;21.980463980464;44.1514041514042;44.1758241758242;433.455433455433;443.101343101343;182.908;183.1132
7/21/2019 15:37:36;22.002442002442;21.991452991453;44.1514041514042;44.1538461538461;394.383394383394;414.407814407814;182.908;183.421
7/21/2019 15:38:36;21.990231990232;21.992673992674;44.029304029304;44.0732600732601;388.278388278388;392.063492063492;182.566;183.1816
7/21/2019 15:39:36;21.965811965812;21.97557997558;44.029304029304;44.041514041514;429.79242979243;413.186813186813;182.566;183.25
7/21/2019 15:40:36;21.9413919413919;21.9389499389499;44.029304029304;44.03663003663;413.919413919414;426.617826617827;183.25;183.1474
7/21/2019 15:41:36;21.9169719169719;21.9291819291819;44.029304029304;44.031746031746;409.035409035409;430.891330891331;183.25;183.5578
7/21/2019 15:42:36;21.9169719169719;21.9242979242979;44.029304029304;44.019536019536;401.709401709402;403.296703296703;183.592;183.4552
7/21/2019 15:43:36;21.9291819291819;21.9267399267399;44.029304029304;44.02442002442;407.814407814408;403.540903540904;183.25;183.2842
7/21/2019 15:44:36;21.9291819291819;21.9291819291819;44.029304029304;44.031746031746;413.919413919414;410.989010989011;183.25;183.592
7/21/2019 15:45:36;21.9413919413919;21.9340659340659;43.9316239316239;43.965811965812;417.582417582418;418.559218559219;183.592;183.4894
7/21/2019 15:46:42;21.9413919413919;21.9487179487179;43.9316239316239;43.9242979242979;420.02442002442;419.047619047619;182.566;183.1474
7/21/2019 15:47:42;21.965811965812;21.953601953602;43.9316239316239;43.9316239316239;426.129426129426;426.251526251526;183.25;183.4894
7/21/2019 15:48:42;21.965811965812;21.962148962149;43.8095238095238;43.8656898656899;435.897435897436;422.222222222222;182.908;183.3184
7/21/2019 15:49:42;21.978021978022;21.976800976801;43.8583638583639;43.8437118437118;426.129426129426;418.192918192918;183.25;183.0106
7/21/2019 15:50:48;21.978021978022;21.981684981685;43.8095238095238;43.8241758241758;407.814407814408;409.157509157509;182.224;182.9764
7/21/2019 15:51:48;21.990231990232;21.990231990232;43.8583638583639;43.8437118437118;409.035409035409;402.075702075702;182.224;183.0448
7/21/2019 15:52:48;21.990231990232;21.998778998779;43.8095238095238;43.8388278388278;389.49938949939;403.907203907204;183.934;183.2158
7/21/2019 15:53:48;21.965811965812;21.991452991453;43.8583638583639;43.8290598290598;376.068376068376;397.680097680098;182.566;183.0448
7/21/2019 15:54:48;21.9291819291819;21.9401709401709;43.8583638583639;43.8290598290598;422.466422466423;399.5115995116;183.25;182.7712
7/21/2019 15:55:48;21.9169719169719;21.9181929181929;43.8583638583639;43.8144078144078;400.488400488401;399.145299145299;183.25;182.8738
7/21/2019 15:56:54;21.9047619047619;21.8962148962149;43.9072039072039;43.8925518925519;415.140415140415;410.866910866911;183.934;183.25
7/21/2019 15:57:54;21.8925518925519;21.8778998778999;43.9072039072039;43.9023199023199;398.046398046398;403.540903540904;182.908;183.0448
7/21/2019 15:58:54;21.8681318681319;21.8730158730159;43.9316239316239;43.9169719169719;413.919413919414;405.128205128205;183.592;183.25
7/21/2019 16:00:00;21.8681318681319;21.8656898656899;44.029304029304;43.9413919413919;410.25641025641;412.454212454213;183.25;183.421
7/21/2019 16:01:00;21.8681318681319;21.8644688644689;44.0781440781441;44.021978021978;398.046398046398;404.029304029304;183.592;183.5578
7/21/2019 16:02:00;21.8559218559219;21.8608058608059;44.029304029304;44.017094017094;409.035409035409;409.279609279609;183.25;183.6604
7/21/2019 16:03:00;21.8681318681319;21.8632478632479;44.0537240537241;44.004884004884;406.593406593407;408.547008547009;184.276;183.5578
7/21/2019 16:04:00;21.8437118437118;21.8620268620269;44.029304029304;44.02442002442;410.25641025641;410.01221001221;183.25;183.1816
7/21/2019 16:05:00;21.8681318681319;21.8608058608059;44.0537240537241;44.039072039072;421.245421245421;414.163614163614;183.25;183.3868
